"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.019206638E1,8.619126081E-1,-5.410895824E0,9.576806426E-2,5.479950592E0
2.019710179E1,8.810662031E-1,-5.449203014E0,3.830722719E-2,5.520104944E0
2.020210668E1,8.906430602E-1,-5.506663799E0,5.746084079E-2,5.578520683E0
2.020714209E1,9.193734527E-1,-5.583278179E0,-9.576806799E-3,5.658474572E0
2.021217750E1,8.906430602E-1,-5.592854977E0,9.576806426E-2,5.664136596E0
2.021721290E1,9.193734527E-1,-5.497087002E0,3.543418646E-1,5.584690789E0
2.022224831E1,1.130063176E0,-3.208230257E0,3.035847664E0,4.559183611E0
2.022728372E1,3.189076662E0,1.059194851E1,1.969949150E1,2.259268794E1
2.023228861E1,-2.269703150E0,3.214934158E1,2.532107735E1,4.098644501E1
2.023732402E1,-8.599972725E0,4.968447495E1,2.152866173E1,5.482690815E1
2.024235943E1,-1.025675964E1,5.357265854E1,1.406832886E1,5.633070866E1
2.024739483E1,-9.069235802E0,4.522168350E1,6.722918510E0,4.660954119E1
2.025243024E1,-7.278373241E0,3.122039032E1,2.269703150E0,3.213781326E1
2.025746565E1,-4.922478676E0,1.740105820E1,9.193734527E-1,1.810726015E1
2.026247054E1,-2.748543501E0,7.153874874E0,5.075707436E-1,7.680497715E0
2.026750595E1,-1.120486379E0,8.427590132E-1,3.830722719E-2,1.402569044E0
2.027254135E1,-6.703764945E-2,-2.288856745E0,-1.053448766E-1,2.292260192E0
2.027757676E1,3.351882398E-1,-3.131615877E0,-2.681505978E-1,3.160897642E0
2.028261217E1,3.160346150E-1,-3.303998232E0,-1.340752989E-1,3.321785421E0
2.028764758E1,3.256114423E-1,-3.342305660E0,-1.436520964E-1,3.361200063E0
2.029265247E1,4.405331016E-1,-3.294421434E0,-1.819593310E-1,3.328722157E0
2.029768788E1,3.830722570E-1,-3.399766445E0,-1.915361285E-1,3.426637174E0
2.030272328E1,4.596867263E-1,-3.428496838E0,-1.340752989E-1,3.461773915E0
2.030775869E1,4.405331016E-1,-3.495534420E0,-1.819593310E-1,3.527880312E0
2.031279410E1,5.075707436E-1,-3.552995205E0,-2.298433632E-1,3.596419185E0
2.031782951E1,5.363011956E-1,-3.524264812E0,-1.244984865E-1,3.567010137E0
2.032283440E1,5.363011956E-1,-3.591302633E0,-2.106897533E-1,3.637232980E0
2.032786980E1,4.979939461E-1,-3.629609823E0,-2.202665508E-1,3.670229256E0
2.033290521E1,5.363011956E-1,-3.667917013E0,-1.628057212E-1,3.710490519E0
2.033794062E1,4.118026793E-1,-3.667917013E0,-1.340752989E-1,3.693395842E0
2.034297603E1,2.968810201E-1,-3.840299606E0,-1.149216816E-1,3.853471993E0
2.034801144E1,3.160346150E-1,-3.974374771E0,-6.129156351E-1,4.033757340E0
2.035301633E1,-9.193734527E-1,-4.462791920E0,-1.991975784E0,4.972899234E0
2.035805173E1,-2.011129379E0,-4.338293552E0,-5.803544998E0,7.519745133E0
2.036308714E1,-2.240972757E0,-4.223371983E0,-9.643844604E0,1.076394763E1
2.036812255E1,-1.016099167E1,-9.557653427E0,-4.873637009E1,5.069347354E1
2.037315796E1,-6.914454460E0,-1.792778206E1,-7.779240417E1,8.013035129E1
2.037819336E1,5.315127850E0,-2.029325294E1,-7.821378326E1,8.097816120E1
2.038322877E1,1.038125896E1,-2.093490028E1,-7.821378326E1,8.162987492E1
2.038823366E1,3.629609823E0,-2.144247055E1,-6.227797318E1,6.596589690E1
2.039326907E1,-4.702212334E0,-1.641464615E1,-8.734047890E0,1.917902504E1
2.039830448E1,-4.999093056E0,-3.715801001E0,1.349372101E1,1.486198557E1
2.040333988E1,-1.819593310E0,1.072602391E0,9.366117477E0,9.601330757E0
2.040837529E1,-6.703764796E-1,7.374141216E-1,3.313575268E0,3.460197287E0
2.041338018E1,-6.607996821E-1,4.118026793E-1,1.331176162E0,1.542163299E0
2.041841559E1,-6.129156351E-1,2.394201756E-1,4.596867263E-1,8.026826786E-1
2.042345100E1,-6.320692301E-1,1.244984865E-1,6.703764945E-2,6.476923893E-1
2.042848641E1,-7.565677166E-1,9.576806426E-2,-3.543418646E-1,8.409068848E-1
2.043352181E1,-8.906430602E-1,1.723825186E-1,-5.937620401E-1,1.084211305E0
2.043855722E1,-1.043871999E0,1.628057212E-1,-8.906430602E-1,1.381817467E0
2.044356211E1,-9.959878922E-1,1.532289088E-1,-1.034295082E0,1.444035075E0
2.044859752E1,-9.097966552E-1,2.202665508E-1,-1.187524080E0,1.512104741E0
2.045363293E1,-1.005564690E0,1.628057212E-1,-1.398213744E0,1.729932866E0
2.045866834E1,-1.120486379E0,2.202665508E-1,-1.924938202E0,2.238167590E0
2.046370374E1,-1.254561663E0,3.256114423E-1,-3.303998232E0,3.549133992E0
2.046873915E1,-1.168370485E0,5.746084079E-2,-5.410895824E0,5.535899652E0
2.047374404E1,5.554547906E-1,-5.746083856E-1,-9.969455719E0,1.000143750E1
2.047877945E1,3.888183594E0,-1.570596337E0,-1.494939518E1,1.552640205E1
2.048381486E1,6.100425720E0,-2.260126352E0,-1.837789154E1,1.949539080E1
2.048885026E1,5.544970989E0,-1.810016513E0,-2.296518326E1,2.369435598E1
2.049388567E1,6.531382084E0,-1.867477298E0,-3.583641052E1,3.647457666E1
2.049889056E1,2.039859772E0,-1.790862918E0,-3.728250885E1,3.738119426E1
2.050392597E1,-4.041412354E0,-1.273715258E0,-1.977610588E1,2.022497783E1
2.050896138E1,-8.331822157E-1,1.015141487E0,-3.552995205E0,3.787938723E0
2.051399678E1,-1.819593310E-1,7.182605267E-1,4.127603531E0,4.193580605E0
2.051903219E1,5.458779931E-1,8.044517636E-1,4.165910721E0,4.277842629E0
2.052406760E1,1.084094524E1,2.068590164E0,6.799532890E0,1.296297831E1
2.052907249E1,7.220912457E0,1.982398987E0,2.873041928E-1,7.493599012E0
2.053410790E1,4.711789131E0,6.129156351E-1,-5.947196960E0,7.612212167E0
2.053914331E1,6.320692301E-1,-6.895300746E-1,-1.300530338E1,1.303889870E1
2.054417871E1,-4.050989151E0,-2.221819162E0,-1.970906830E1,2.024337834E1
2.054921412E1,-6.598419666E0,-3.936067581E0,-2.219903755E1,2.349104166E1
2.055424953E1,-5.420472622E0,-4.912901878E0,-1.785116768E1,1.929202726E1
2.055925442E1,-2.547430515E0,-4.750096321E0,-1.046745014E1,1.177371351E1
2.056428983E1,1.790862918E0,-3.007117271E0,-6.110002518E0,7.041454043E0
2.056932524E1,3.926490784E0,-4.788403511E-1,-6.780379295E0,7.849851040E0
2.057436064E1,2.987963676E0,6.991068721E-1,-9.806650162E0,1.027555666E1
2.057939605E1,1.015141487E0,3.830722570E-1,-1.286165142E1,1.290733644E1
2.058443146E1,9.576806799E-3,-7.661445141E-1,-1.334049225E1,1.336247741E1
2.058943635E1,5.746084079E-2,-1.924938202E0,-1.184650993E1,1.200202010E1
2.059447176E1,1.244984865E0,-2.173935175E0,-9.998186111E0,1.030726477E1
2.059950716E1,2.020706177E0,-2.183511972E0,-8.283937454E0,8.801965561E0
2.060454257E1,1.273715258E0,-2.470816135E0,-7.249642849E0,7.764316092E0
2.060957798E1,-2.097320795E0,-3.160346270E0,-5.774814606E0,6.909053972E0
2.061458287E1,-5.861005783E0,-2.920926094E0,-3.725377798E0,7.534031973E0
2.061961828E1,-4.443638325E0,-2.011129379E0,-6.675034523E0,8.267203205E0
2.062465369E1,-2.279279947E0,-1.781286120E0,-1.065898609E1,1.104454987E1
2.062968909E1,-5.171475410E-1,-1.637633920E0,-1.164539719E1,1.177134496E1
2.063472450E1,-1.244984865E-1,-1.082179189E0,-1.028549004E1,1.034301295E1
2.063975991E1,-4.788403511E-1,-4.501099288E-1,-9.059659004E0,9.083463453E0
2.064479532E1,-4.884171486E-1,1.723825186E-1,-9.787496567E0,9.801191565E0
2.064980021E1,-2.489969730E-1,4.979939461E-1,-1.267969227E1,1.269191055E1
2.065483561E1,-5.171475410E-1,3.926490843E-1,-1.462378407E1,1.463819235E1
2.065987102E1,-9.481038451E-1,2.489969730E-1,-1.381933212E1,1.385405503E1
2.066490643E1,-9.097966552E-1,2.298433632E-1,-1.180820274E1,1.184542992E1
2.066994184E1,-8.331822157E-1,1.436520964E-1,-1.054406452E1,1.057790741E1
2.067497724E1,-5.458779931E-1,-2.011129409E-1,-1.108036518E1,1.109562624E1
2.067998214E1,-7.661445141E-1,-5.267243981E-1,-1.201889229E1,1.205479937E1
2.068501754E1,-1.675941229E0,-8.236053586E-1,-1.276588345E1,1.290173961E1
2.069005295E1,-3.351882458E0,-1.139639974E0,-1.341710663E1,1.387633401E1
2.069508836E1,-4.797980309E0,-1.398213744E0,-1.415452003E1,1.501086454E1
2.070012376E1,-6.215347767E0,-1.493981838E0,-1.556231117E1,1.682403217E1
2.070515917E1,-7.010222435E0,-1.110909581E0,-1.718079185E1,1.858916210E1
2.071016406E1,-7.029376030E0,-6.991068721E-1,-1.925895882E1,2.051361432E1
2.071519947E1,-6.924031258E0,-3.160346150E-1,-2.076251793E1,2.188890672E1
2.072023488E1,-7.374141216E0,-1.819593310E-1,-2.104982185E1,2.230484405E1
2.072527029E1,-7.431602001E0,-4.022258818E-1,-2.047521210E1,2.178588544E1
2.073030569E1,-7.134721279E0,-1.292868972E0,-1.946964836E1,2.077601899E1
2.073531058E1,-6.655880928E0,-2.451662540E0,-1.884715652E1,2.013769374E1
2.074034599E1,-5.832275391E0,-3.782838583E0,-1.766920853E1,1.898752838E1
2.074538140E1,-4.472368717E0,-4.989516258E0,-1.601242065E1,1.735785038E1
2.075041681E1,-2.987963676E0,-5.506663799E0,-1.434605694E1,1.565441225E1
2.075545222E1,-1.810016513E0,-5.295974255E0,-1.277546024E1,1.394761225E1
2.076048762E1,-5.937620401E-1,-4.654327869E0,-1.162624359E1,1.253733869E1
2.076549251E1,1.915361360E-2,-3.888183594E0,-1.114740276E1,1.180605467E1
2.077052792E1,5.458779931E-1,-3.399766445E0,-1.096544361E1,1.149336105E1
2.077556333E1,9.385270476E-1,-3.342305660E0,-1.060152531E1,1.115545512E1
2.078059874E1,1.426944256E0,-3.485957623E0,-1.002691650E1,1.071107488E1
2.078563414E1,1.599326730E0,-3.782838583E0,-9.452308655E0,1.030601051E1
2.079066955E1,1.819593310E0,-4.070142746E0,-8.312667847E0,9.432784770E0
2.079567444E1,1.771709204E0,-4.031835556E0,-6.885724068E0,8.173606755E0
2.080070985E1,1.465251446E0,-3.533841610E0,-6.129156113E0,7.225064220E0
2.080574526E1,7.469909191E-1,-2.844311714E0,-5.985504150E0,6.668910293E0
2.081078067E1,-5.650315881E-1,-2.078166962E0,-6.502651691E0,6.850001287E0
2.081581607E1,-2.106897593E0,-1.254561663E0,-7.316680431E0,7.716654389E0
2.082082096E1,-3.763684988E0,-5.937620401E-1,-7.872135162E0,8.745764121E0
2.082585637E1,-4.874594688E0,-9.576806799E-3,-8.283937454E0,9.611731625E0
2.083089178E1,-5.458779812E0,2.489969730E-1,-9.088389397E0,1.060467342E1
2.083592719E1,-5.401319027E0,3.256114423E-1,-1.008437729E1,1.144442814E1
2.084096259E1,-4.951209068E0,2.681505978E-1,-1.042914295E1,1.154787421E1
2.084599800E1,-4.022258759E0,8.619125932E-2,-1.031422138E1,1.107109557E1
2.085100289E1,-3.026270866E0,8.619125932E-2,-1.018014526E1,1.062078631E1
2.085603830E1,-2.193088770E0,6.703764945E-2,-1.031422138E1,1.054501281E1
2.086107371E1,-1.197100878E0,6.703764945E-2,-1.042914295E1,1.049783631E1
2.086610912E1,-4.405331016E-1,9.576806426E-2,-1.026633644E1,1.027623009E1
2.087114452E1,2.777273953E-1,4.309563041E-1,-1.039083576E1,1.040347652E1
2.087617993E1,6.607996821E-1,1.197100878E0,-1.032379818E1,1.041395773E1
2.088118482E1,1.714248419E0,1.896207690E0,-9.605537415E0,9.939849107E0
2.088622023E1,1.829170108E0,2.394201756E0,-1.112824917E1,1.152891994E1
2.089125564E1,4.692635238E-1,2.403778553E0,-1.375229454E1,1.396867799E1
2.089629104E1,-5.995080948E0,3.303998232E0,-2.419101334E1,2.514085373E1
2.090132645E1,-1.131978607E1,5.774814606E0,-2.910391617E1,3.175726652E1
2.090636186E1,-5.966350555E0,4.299986362E0,-1.470997524E1,1.644599019E1
2.091136675E1,-3.064578056E0,3.284844637E0,-6.837840080E0,8.181558526E0
2.091640216E1,-2.585737944E0,2.461239338E0,-4.970362663E0,6.119497103E0
2.092143756E1,-3.552995205E0,1.771709204E0,-7.642292023E0,8.612047131E0
2.092647297E1,-3.572149038E0,5.650315881E-1,-1.116655636E1,1.173761008E1
2.093150838E1,-2.221819162E0,-9.672574997E-1,-1.223915863E1,1.247674122E1
2.093651327E1,-1.436520964E-1,-2.049436569E0,-1.103248119E1,1.122214184E1
2.094154868E1,1.493981838E0,-2.710236311E0,-9.576807022E0,1.006442226E1
2.094658409E1,3.016694069E0,-2.719813108E0,-8.839392662E0,9.727933444E0
2.095161949E1,4.376600742E0,-2.317587137E0,-8.590395927E0,9.915681842E0
2.095665490E1,4.970362663E0,-1.714248419E0,-8.475474358E0,9.973806607E0
2.096169031E1,4.874594688E0,-1.024718285E0,-8.552088737E0,9.896966339E0
2.096669520E1,3.849876404E0,-2.394201756E-1,-8.418013573E0,9.259688054E0
2.097173061E1,2.116474390E0,2.777273953E-1,-8.054094315E0,8.332168480E0
2.097676602E1,4.405331016E-1,6.033388376E-1,-7.699752808E0,7.735908509E0
2.098180142E1,-8.140285611E-1,6.991068721E-1,-7.134721279E0,7.214959504E0
2.098683683E1,-1.905784607E0,6.416460276E-1,-7.173028469E0,7.449567908E0
2.099187224E1,-2.671929121E0,6.799532771E-1,-7.556100368E0,8.043394462E0
2.099687713E1,-3.007117271E0,9.959878922E-1,-8.226476669E0,8.815308534E0
2.100191254E1,-2.815581083E0,1.570596337E0,-8.829815865E0,9.399995633E0
2.100694794E1,-2.279279947E0,2.212242365E0,-9.279925346E0,9.808473265E0
2.101198335E1,-1.608903527E0,2.796427488E0,-9.720458984E0,1.024186995E1
2.101701876E1,-1.053448796E0,3.380612850E0,-1.055364132E1,1.113183016E1
2.102205417E1,-3.734954596E-1,3.524264812E0,-1.117613316E1,1.172458501E1
2.102705906E1,-2.681505978E-1,3.409343243E0,-1.187524033E1,1.235786628E1
2.103209446E1,-2.777273953E-1,3.064578056E0,-1.254561710E1,1.291747962E1
2.103712987E1,2.298433632E-1,2.949656487E0,-1.313937855E1,1.346835439E1
2.104216528E1,1.264138460E0,3.313575268E0,-1.319683933E1,1.366507942E1
2.104720069E1,2.164358377E0,3.926490784E0,-1.271799946E1,1.348515062E1
2.105220558E1,2.873042107E0,4.769249916E0,-1.200931549E1,1.323721173E1
2.105724099E1,3.734954596E0,5.688623428E0,-1.128147888E1,1.317505553E1
2.106227639E1,4.644751072E0,6.148310184E0,-1.086009884E1,1.331604962E1
2.106731180E1,5.295974255E0,6.694188118E0,-1.055364132E1,1.357346098E1
2.107234721E1,5.497087002E0,7.019799232E0,-1.046745014E1,1.375002034E1
2.107738262E1,5.650316238E0,7.326257229E0,-1.018014526E1,1.375628860E1
2.108238751E1,6.014234543E0,7.709329605E0,-9.864110947E0,1.388904118E1
2.108742292E1,6.330269337E0,8.255207062E0,-9.567230225E0,1.413338769E1
2.109245832E1,6.607996464E0,9.059659004E0,-9.260771751E0,1.454320914E1
2.109749373E1,7.067683220E0,9.777919769E0,-9.232041359E0,1.519178886E1
2.110252914E1,7.565677166E0,1.043871975E1,-9.404424667E0,1.595774246E1
2.110756455E1,7.881711960E0,1.108036518E1,-9.605537415E0,1.664818984E1
2.111256944E1,8.082824707E0,1.162624359E1,-9.950302124E0,1.730636032E1
2.111760484E1,8.312667847E0,1.213381386E1,-1.039083576E1,1.800831345E1
2.112264025E1,8.322244644E0,1.246900272E1,-1.064940929E1,1.838873849E1
2.112767566E1,8.418013573E0,1.282334423E1,-1.085052204E1,1.878922400E1
2.113271107E1,8.465897560E0,1.322556973E1,-1.099417400E1,1.916921955E1
2.113774648E1,8.446743965E0,1.349372101E1,-1.146343803E1,1.961729854E1
2.114275137E1,8.370129585E0,1.392467690E1,-1.201889229E1,2.020914317E1
2.114778677E1,8.236053467E0,1.425028896E1,-1.236365795E1,2.058551311E1
2.115282218E1,7.881711960E0,1.462378407E1,-1.291911221E1,2.104471202E1
2.115785759E1,7.489062786E0,1.503558636E1,-1.327345467E1,2.140886539E1
2.116289300E1,7.297526836E0,1.538035202E1,-1.352245140E1,2.174087896E1
2.116792840E1,7.249642849E0,1.561019516E1,-1.357033539E1,2.191778996E1
2.117293329E1,7.144298077E0,1.568680954E1,-1.364694977E1,2.198536392E1
2.117796870E1,7.038952827E0,1.559104156E1,-1.343626022E1,2.175225328E1
2.118300411E1,6.828263283E0,1.558146477E1,-1.329260826E1,2.158936447E1
2.118803952E1,6.770802498E0,1.551442719E1,-1.281376743E1,2.123049347E1
2.119307492E1,6.713341713E0,1.534204483E1,-1.242111874E1,2.085021552E1
2.119807982E1,6.406883717E0,1.520796967E1,-1.167412758E1,2.021424634E1
2.120311522E1,5.803544998E0,1.488235760E1,-1.077390766E1,1.926766173E1
2.120815063E1,5.114014626E0,1.463336086E1,-9.969455719E0,1.843036742E1
2.121318604E1,4.424484730E0,1.448013210E1,-9.452308655E0,1.784926973E1
2.121822145E1,3.648763418E0,1.428859615E1,-9.299078941E0,1.743417115E1
2.122325685E1,3.035847664E0,1.412578964E1,-9.299078941E0,1.718217603E1
2.122826174E1,2.758120298E0,1.386721611E1,-9.222464561E0,1.688078087E1
2.123329715E1,2.681505919E0,1.359906578E1,-9.050082207E0,1.655382288E1
2.123833256E1,2.777273893E0,1.327345467E1,-8.781931877E0,1.615611886E1
2.124336797E1,3.275267839E0,1.300530338E1,-8.111555099E0,1.567362822E1
2.124840338E1,4.070142746E0,1.267011547E1,-7.086836815E0,1.507717295E1
2.125343878E1,4.845864296E0,1.230619717E1,-6.272808552E0,1.463806738E1
2.125844367E1,5.219359875E0,1.199016190E1,-5.602431774E0,1.422648732E1
2.126347908E1,5.363011837E0,1.161666679E1,-5.209783077E0,1.381487181E1
2.126851449E1,5.334281445E0,1.141555405E1,-5.267243862E0,1.365698688E1
2.127354990E1,5.008669853E0,1.154962921E1,-5.669469833E0,1.380665046E1
2.127858530E1,4.395754337E0,1.191354752E1,-5.975927353E0,1.403449245E1
2.128362071E1,3.505111217E0,1.244984913E1,-6.291962147E0,1.438309201E1
2.128862560E1,2.671929121E0,1.331176186E1,-6.770802498E0,1.517188108E1
2.129366101E1,1.800439715E0,1.415452003E1,-7.240066051E0,1.600033053E1
2.129869642E1,1.072602391E0,1.493981838E1,-7.354987621E0,1.668665611E1
2.130373182E1,6.129156351E-1,1.570596313E1,-7.077260017E0,1.723776531E1
2.130876723E1,2.394201756E-1,1.622311020E1,-6.646304131E0,1.753339628E1
2.131377212E1,9.576806426E-2,1.650083733E1,-6.100425720E0,1.759266887E1
2.131880753E1,4.596867263E-1,1.679771996E1,-5.248090267E0,1.760446418E1
2.132384294E1,1.628057122E0,1.741063499E1,-4.280832767E0,1.800295282E1
2.132887834E1,2.624045134E0,1.815762520E1,-3.485957623E0,1.867449775E1
2.133391375E1,3.189076662E0,1.870350456E1,-2.987963676E0,1.920726997E1
2.133891864E1,3.849876404E0,1.911530685E1,-2.758120298E0,1.969324077E1
2.134395405E1,4.721365929E0,1.931641960E1,-3.016694069E0,2.011257829E1
2.134898946E1,5.975927353E0,1.939303398E1,-3.552995205E0,2.060158367E1
2.135402487E1,7.307103634E0,1.927811241E1,-4.146757126E0,2.102938364E1
2.135906027E1,8.695740700E0,1.900038528E1,-4.702212334E0,2.141824802E1
2.136409568E1,1.018014526E1,1.870350456E1,-5.334281445E0,2.195247137E1
2.136910057E1,1.159751320E1,1.845450592E1,-6.004657745E0,2.260811836E1
2.137413598E1,1.267011547E1,1.787032127E1,-6.560112476E0,2.286734099E1
2.137917139E1,1.336922264E1,1.721909904E1,-6.866570473E0,2.285570555E1
2.138420680E1,1.363737297E1,1.635718536E1,-7.010222435E0,2.242049672E1
2.138924220E1,1.376187134E1,1.543781281E1,-7.067683220E0,2.185560141E1
2.139427761E1,1.379060173E1,1.458547688E1,-7.010222435E0,2.126170384E1
2.139928250E1,1.371398735E1,1.353202820E1,-7.173028469E0,2.055824831E1
2.140431791E1,1.342668343E1,1.250730991E1,-7.326257229E0,1.975810401E1
2.140935332E1,1.277546024E1,1.155920601E1,-7.412448406E0,1.875558635E1
2.141438872E1,1.216254425E1,1.063983250E1,-7.335834026E0,1.774677376E1
2.141942413E1,1.176031876E1,1.003649330E1,-7.096413612E0,1.701162488E1
2.142445954E1,1.135809326E1,9.538499832E0,-6.713341713E0,1.628060867E1
2.142946443E1,1.111867237E1,9.232041359E0,-6.320692539E0,1.577360508E1
2.143449984E1,1.069729328E1,9.155426979E0,-5.937620163E0,1.528100978E1
2.143953525E1,9.998186111E0,9.193734169E0,-5.736507416E0,1.474435454E1
2.144457065E1,9.509769440E0,9.308655739E0,-5.544970989E0,1.441643124E1
2.144960606E1,9.078812599E0,9.251194954E0,-5.573701382E0,1.410941506E1
2.145464147E1,8.743624687E0,9.145850182E0,-5.564124584E0,1.382233810E1
2.145964636E1,8.350975990E0,8.935160637E0,-5.458779812E0,1.339306435E1
2.146468177E1,7.958326340E0,8.868123055E0,-5.305551052E0,1.304329087E1
2.146971718E1,7.508216381E0,8.858546257E0,-5.238513470E0,1.273927700E1
2.147475258E1,7.105990410E0,8.762778282E0,-5.142745018E0,1.239875838E1
2.147978799E1,6.770802498E0,8.753201485E0,-5.238513470E0,1.224354222E1
2.148482340E1,6.742072105E0,8.609549522E0,-5.228936672E0,1.212112445E1
2.148982829E1,6.655880928E0,8.398859978E0,-5.209783077E0,1.191568041E1
2.149486370E1,6.540958881E0,8.082824707E0,-5.171475887E0,1.161293939E1
2.149989910E1,6.291962147E0,7.747636795E0,-5.046977043E0,1.118421391E1
2.150493451E1,6.042964935E0,7.422025204E0,-4.874594688E0,1.074083594E1
2.150987790E1,5.899312973E0,6.971915245E0,-4.874594688E0,1.035235090E1
2.151488278E1,5.793968201E0,6.550535679E0,-4.817133904E0,9.984205739E0
2.151991818E1,5.688623428E0,6.177040577E0,-4.759673119E0,9.652499935E0
2.152495358E1,5.746084213E0,5.803544998E0,-4.797980309E0,9.472023721E0
2.152998897E1,5.822698593E0,5.353435040E0,-4.740519524E0,9.221475532E0
2.153502437E1,5.736507416E0,4.884171486E0,-4.692635536E0,8.876005673E0
2.154005977E1,5.717353821E0,4.414907932E0,-4.606443882E0,8.567314165E0
2.154506465E1,5.707777023E0,3.821146011E0,-4.539406300E0,8.233230529E0
2.155010004E1,5.793968201E0,3.303998232E0,-4.481945515E0,8.035814049E0
2.155513544E1,5.937620163E0,2.652775526E0,-4.319139957E0,7.806889340E0
2.156017084E1,5.966350555E0,2.298433542E0,-3.916913986E0,7.498156498E0
2.156520624E1,5.937620163E0,1.771709204E0,-3.792415380E0,7.264757472E0
2.157024164E1,6.014234543E0,1.244984865E0,-3.840299606E0,7.243542332E0
2.157524652E1,6.033388138E0,6.416460276E-1,-3.830722809E0,7.175508294E0
2.158028191E1,6.090848923E0,1.628057212E-1,-3.744531393E0,7.151675444E0
2.158531731E1,6.129156113E0,-2.681505978E-1,-3.361459255E0,6.995560572E0
2.159035271E1,6.014234543E0,-7.565677166E-1,-2.863465309E0,6.703942528E0
2.159538811E1,5.784391403E0,-1.321599364E0,-2.422932148E0,6.409087999E0
2.160039299E1,5.554547787E0,-1.800439715E0,-2.116474390E0,6.210800925E0
2.160542838E1,5.305551052E0,-2.240972757E0,-1.877054095E0,6.057570713E0
2.161046378E1,5.209783077E0,-2.537853718E0,-1.608903527E0,6.014242410E0
2.161549918E1,5.420472622E0,-2.566584110E0,-1.503558636E0,6.183006228E0
2.162053458E1,5.612008572E0,-2.614468336E0,-1.225831270E0,6.311318974E0
2.162556997E1,5.726930618E0,-2.547430515E0,-9.576807022E-1,6.340685205E0
2.163057485E1,5.410895824E0,-2.585737944E0,-7.757213712E-1,6.046947824E0
2.163561025E1,5.046977043E0,-2.719813108E0,-6.416460276E-1,5.768974800E0
2.164064565E1,4.520252705E0,-2.968810081E0,-7.852981687E-1,5.464724241E0
2.164568105E1,4.022258759E0,-3.399766445E0,-8.236053586E-1,5.330600641E0
2.165071644E1,3.524264812E0,-3.763684988E0,-5.746083856E-1,5.188057628E0
2.165575184E1,3.208230257E0,-4.280832767E0,-1.628057212E-1,5.352081489E0
2.166075672E1,3.074155092E0,-4.750096321E0,2.585737705E-1,5.663983138E0
2.166579212E1,3.055001259E0,-5.075707436E0,6.512228847E-1,5.959859890E0
2.167082752E1,3.035847664E0,-5.343858242E0,9.864110947E-1,6.224644472E0
2.167586291E1,3.026270866E0,-5.564124584E0,1.331176162E0,6.472235141E0
2.168089831E1,2.882618904E0,-5.640739441E0,1.723825216E0,6.564983363E0
2.168593371E1,2.643198729E0,-5.707777023E0,1.867477298E0,6.561454833E0
2.169093859E1,2.317587137E0,-5.793968201E0,2.164358377E0,6.604977277E0
2.169597399E1,2.011129379E0,-5.870582581E0,2.365471363E0,6.641071900E0
2.170100938E1,1.752555609E0,-5.813121796E0,2.413355350E0,6.533614637E0
2.170604478E1,1.599326730E0,-5.784391403E0,2.537853718E0,6.515959744E0
2.171108018E1,1.484405041E0,-5.861005783E0,2.662352324E0,6.606282389E0
2.171608506E1,1.465251446E0,-5.985504150E0,2.844311714E0,6.786997190E0
2.172112046E1,1.436521053E0,-5.822698593E0,2.863465309E0,6.645814113E0
2.172615585E1,1.340752959E0,-5.822698593E0,2.911349297E0,6.646607566E0
2.173119125E1,1.187524080E0,-5.803544998E0,2.786850691E0,6.546593371E0
2.173622665E1,1.005564690E0,-5.774814606E0,2.614468336E0,6.418340031E0
2.174126205E1,7.852981687E-1,-5.717353821E0,2.384624958E0,6.244298529E0
2.174626693E1,6.416460276E-1,-5.621585369E0,2.221819162E0,6.078685062E0
2.175130232E1,5.841852427E-1,-5.372588634E0,2.193088770E0,5.832291092E0
2.175633772E1,5.650315881E-1,-5.363011837E0,2.250549555E0,5.843469000E0
2.176137312E1,4.884171486E-1,-5.181052685E0,2.202665567E0,5.650981670E0
2.176640852E1,5.841852427E-1,-5.008669853E0,2.279279947E0,5.533819944E0
2.177141340E1,6.512228847E-1,-4.941632271E0,2.461239338E0,5.558913547E0
2.177644879E1,8.427590132E-1,-4.951209068E0,2.557007313E0,5.635867315E0
2.178148419E1,9.576807022E-1,-4.999093056E0,2.671929121E0,5.748677147E0
2.178651959E1,1.177947283E0,-5.066130638E0,2.758120298E0,5.887314076E0
2.179155499E1,1.312022567E0,-5.094861031E0,2.940079689E0,6.026863257E0
2.179659038E1,1.436521053E0,-5.181052685E0,2.968810081E0,6.141720684E0
2.180159526E1,1.503558636E0,-5.181052685E0,3.074155092E0,6.209220968E0
2.180663066E1,1.599326730E0,-5.123591423E0,3.141192675E0,6.219013304E0
2.181166606E1,1.656787634E0,-5.037400246E0,3.303998232E0,6.247939726E0
2.181670146E1,1.934514999E0,-5.037400246E0,3.457227230E0,6.408601223E0
2.182173685E1,2.135627985E0,-4.941632271E0,3.648763418E0,6.503392259E0
2.182677225E1,2.260126352E0,-4.941632271E0,3.897760391E0,6.687334050E0
2.183177713E1,2.422932148E0,-4.932055473E0,4.108449936E0,6.861131996E0
2.183681253E1,2.528276920E0,-4.855441093E0,4.280832767E0,6.949318066E0
2.184184793E1,2.595314741E0,-4.903325081E0,4.472368717E0,7.126032374E0
2.184688332E1,2.432508945E0,-4.807557106E0,4.654327869E0,7.119864677E0
